country,cause,DALYs,pct_of_total_DALYs,DALYs_per_100K
Dominican Rep.,Chronic respiratory diseases,73025.96457,0.023504206,698.6960727
Dominican Rep.,Digestive diseases,96229.97318,0.030966527,920.7068299
Georgia,Mental disorders,51592.19391,0.035827055,1397.661771
Vanuatu,Neoplasms,8419.219235,0.07535311,2927.734483
Slovakia,Cardiovascular diseases,427833.819,0.247261289,7894.763394
Slovakia,Musculoskeletal disorders,145419.8822,0.0834432,2683.414709
Norway,Skin and subcutaneous diseases,47044.75658,0.035416625,893.8469862
Algeria,HIV/AIDS and sexually transmitted infections,28349.11318,0.003058563,70.06060862
Algeria,Respiratory infections and tuberculosis,214038.478,0.023081662,528.9642022
Algeria,Enteric infections,85530.72614,0.009181265,211.3764438
Bahrain,Nutritional deficiencies,3708.901803,0.01352855,252.2422909
Bhutan,Unintentional injuries,13600.31628,0.058586107,1420.53172
Lithuania,Neglected tropical diseases and malaria,838.1593093,0.000713563,29.43339611
Czechia,HIV/AIDS and sexually transmitted infections,3279.38225,0.000961839,30.95879699
Czechia,Respiratory infections and tuberculosis,60741.56943,0.017893095,573.4268754
Czechia,Enteric infections,14303.22897,0.004189507,135.0287122
Czechia,Other infectious diseases,5952.875138,0.001749874,56.19773447
Czechia,Maternal and neonatal disorders,40463.95316,0.011918473,381.9973446
Czechia,Substance use disorders,57406.22542,0.016850521,541.939775
Czechia,Diabetes and kidney diseases,179469.3034,0.052623231,1694.268404
Moldova,Self-harm and interpersonal violence,38392.14814,0.026571531,1031.542178
Sweden,Chronic respiratory diseases,136465.4542,0.052235082,1358.541583
Sweden,Digestive diseases,73953.37668,0.02830686,736.2210312
Lithuania,Self-harm and interpersonal violence,48516.73181,0.04148306,1703.747926
Argentina,Nutritional deficiencies,105437.9183,0.00885876,238.1921443
Lebanon,Musculoskeletal disorders,135825.0116,0.075158129,1595.692416
Lebanon,Other non-communicable diseases,92473.75731,0.051353321,1086.39544
Bermuda,Musculoskeletal disorders,1364.672168,0.080810568,2071.260381
Moldova,Neoplasms,168376.2743,0.116569668,4524.029968
Moldova,Mental disorders,58257.00226,0.040102546,1565.282432
Honduras,HIV/AIDS and sexually transmitted infections,8606.896148,0.003768805,90.6102127
Honduras,Respiratory infections and tuberculosis,57696.25236,0.025239446,607.4047611
Honduras,Enteric infections,82356.03454,0.035994419,867.0138083
Honduras,Other infectious diseases,31933.06815,0.013988363,336.1795063
Honduras,Maternal and neonatal disorders,194397.0342,0.085188844,2046.539928
Hungary,Musculoskeletal disorders,273244.1762,0.07547579,2809.025873
Sweden,Unintentional injuries,140217.2889,0.053462506,1395.891866
Austria,Self-harm and interpersonal violence,53872.02781,0.022566573,612.6607454
Cape Verde,Chronic respiratory diseases,3425.523863,0.024295797,627.6084616
Cape Verde,Digestive diseases,5206.423555,0.036924643,953.8965742
Vanuatu,Self-harm and interpersonal violence,3064.407792,0.027386062,1065.629973
Jordan,Self-harm and interpersonal violence,36896.0789,0.017959724,346.4920561
Jordan,Neoplasms,136782.4823,0.066603017,1284.527921
Belgium,Digestive diseases,119113.6172,0.037351549,1052.295202
North Korea,Cardiovascular diseases,1992476.867,0.230541039,7747.810646
North Korea,Chronic respiratory diseases,1052129.662,0.121757777,4091.240169
Guam,Unintentional injuries,1586.874959,0.030264112,945.4871957
Canada,Digestive diseases,283354.4654,0.030382303,787.4694012
Canada,Neurological disorders,745571.8433,0.079781534,2072.016096
Canada,Sense organ diseases,270606.153,0.028812531,752.040611
Kazakhstan,Digestive diseases,339708.572,0.060626505,1897.353836
Afghanistan,Neoplasms,619231.9896,0.038047304,1884.755407
American Samoa,HIV/AIDS and sexually transmitted infections,63.32685627,0.004063063,113.8342209
American Samoa,Respiratory infections and tuberculosis,525.7609726,0.033737846,945.0901911
American Samoa,Enteric infections,199.9946342,0.012778778,359.5036089
American Samoa,Other infectious diseases,188.769198,0.012101628,339.3251434
American Samoa,Maternal and neonatal disorders,607.0156892,0.038965732,1091.150929
Cameroon,Digestive diseases,321286.6821,0.025814753,1156.966908
Cameroon,Neurological disorders,364629.5821,0.029287785,1313.046521
Cameroon,Mental disorders,355745.8469,0.028558017,1281.055815
Iraq,Other non-communicable diseases,886624.0655,0.075498851,2047.420618
Iraq,HIV/AIDS and sexually transmitted infections,24134.53512,0.002056903,55.73223956
Iraq,Respiratory infections and tuberculosis,313408.9715,0.026712094,723.7340099
Iraq,Enteric infections,138079.6159,0.011747388,318.8578604
Iraq,Other infectious diseases,197868.0872,0.01686904,456.9233086
Iraq,Maternal and neonatal disorders,1267147.382,0.10806173,2926.137217
Austria,Mental disorders,165567.0614,0.06882275,1882.914815
Austria,Unintentional injuries,121537.2593,0.05058419,1382.184984
United Arab Emirates,Neoplasms,186365.012,0.083616209,1914.558179
China,Transport injuries,14572500.85,0.039265345,1031.695799
China,Unintentional injuries,16096357.91,0.043341707,1139.580983
Mongolia,HIV/AIDS and sexually transmitted infections,3906.657916,0.003594784,120.1521572
Tajikistan,Nutritional deficiencies,64876.35613,0.022219109,701.8427217
France,HIV/AIDS and sexually transmitted infections,36093.90588,0.002165373,54.92691856
France,Respiratory infections and tuberculosis,292462.0439,0.017568401,445.0623582
France,Enteric infections,28433.21768,0.001704206,43.26905039
Djibouti,HIV/AIDS and sexually transmitted infections,43136.09322,0.115921159,3875.309964
Djibouti,Respiratory infections and tuberculosis,40916.05472,0.108889873,3675.863591
Djibouti,Skin and subcutaneous diseases,6658.894946,0.01789407,598.2294641
Ghana,Nutritional deficiencies,534786.088,0.044381238,1770.504629
Belgium,Neurological disorders,294793.1625,0.092261615,2604.315425
Belgium,Sense organ diseases,99816.18924,0.031087187,881.8143512
Mauritania,Nutritional deficiencies,64678.47184,0.052335332,1652.52346
Lesotho,Musculoskeletal disorders,21245.69487,0.016203803,1090.877603
Lesotho,Other non-communicable diseases,30528.84056,0.023290805,1567.528321
France,Substance use disorders,365453.4517,0.021919865,556.1390903
France,Diabetes and kidney diseases,585054.0881,0.035024568,890.3225481
Argentina,Unintentional injuries,602159.6298,0.050720863,1360.323646
Bermuda,Nutritional deficiencies,136.8338917,0.008091437,207.6825667
Bermuda,Neoplasms,3070.80901,0.183339972,4660.786077
Yemen,Nutritional deficiencies,866422.6065,0.072865965,2845.473
Djibouti,Neglected tropical diseases and malaria,1328.556194,0.003560333,119.3563596
Kuwait,Mental disorders,83210.65488,0.115311576,1952.29351
Kuwait,Transport injuries,34256.37597,0.047901341,803.7252031
Marshall Islands,Digestive diseases,634.5283594,0.029823185,1126.83548
Marshall Islands,Sense organ diseases,347.9341864,0.01629724,617.8834721
Croatia,Neglected tropical diseases and malaria,1538.919757,0.001065432,35.99394837
Iran,Other non-communicable diseases,1268793.921,0.0622672,1543.993631
Cyprus,Musculoskeletal disorders,38151.31273,0.130603308,3021.569884
Zimbabwe,Transport injuries,182524.4776,0.026168129,1240.502412
Zimbabwe,Unintentional injuries,247116.0231,0.035405931,1679.489934
Eritrea,Neoplasms,148603.2923,0.055447143,2536.18277
Peru,Nutritional deficiencies,151252.9328,0.02147082,455.3121642
Andorra,Mental disorders,1625.438911,0.083480931,2032.662481
Andorra,Unintentional injuries,998.2141179,0.051300491,1248.29815
Mexico,Nutritional deficiencies,378151.0693,0.011802035,298.7689864
Mexico,Neurological disorders,1830404.128,0.057137408,1446.162738
Solomon Islands,Neglected tropical diseases and malaria,1381.340327,0.006109885,216.6445672
Solomon Islands,Cardiovascular diseases,36455.15581,0.161887718,5717.498649
Afghanistan,Skin and subcutaneous diseases,178268.0314,0.010920603,542.5941192
Afghanistan,Enteric infections,717210.0145,0.043954033,2182.970963
Afghanistan,Other infectious diseases,1303370.716,0.07992026,3967.067344
Afghanistan,Maternal and neonatal disorders,2747099.64,0.168300847,8361.342739
Guinea,Digestive diseases,132552.4108,0.01932726,1121.426039
Guinea,Neurological disorders,156507.506,0.022806511,1324.092044
Guinea,Sense organ diseases,75210.26419,0.010948518,636.2973571
Mali,Cardiovascular diseases,507034.2015,0.036365547,2503.41185
Zambia,Digestive diseases,210410.0417,0.026629435,1211.754065
Zambia,Skin and subcutaneous diseases,114524.7592,0.014461071,659.5495221
Latvia,Cardiovascular diseases,249929.3246,0.314268986,12847.01399
Latvia,Chronic respiratory diseases,17900.06378,0.022489862,920.1095954
Chile,Cardiovascular diseases,546573.9858,0.124379276,3050.378504
Chile,Musculoskeletal disorders,553731.9937,0.125071792,3090.32668
Argentina,Musculoskeletal disorders,1089538.746,0.091497202,2461.349524
Argentina,Other non-communicable diseases,583883.9772,0.049217148,1319.037579
Costa Rica,Musculoskeletal disorders,70525.21417,0.070399391,1515.45442
Turkey,Other infectious diseases,96626.59345,0.005122968,120.0974092
Turkey,Maternal and neonatal disorders,900759.9465,0.04780914,1119.556553
Turkey,Substance use disorders,571640.0846,0.030193662,710.4927401
Turkey,Diabetes and kidney diseases,1194983.99,0.063151833,1485.248275
Andorra,Self-harm and interpersonal violence,401.2127429,0.020769292,501.7291537
Bhutan,Sense organ diseases,5606.44972,0.024043752,585.5848864
Bermuda,Skin and subcutaneous diseases,413.4353865,0.024467291,627.5004035
Bermuda,Sense organ diseases,730.3652323,0.043190691,1108.527458
Samoa,Nutritional deficiencies,1197.624354,0.023806594,602.0682153
Bermuda,Self-harm and interpersonal violence,238.5617301,0.014235542,362.0821699
Djibouti,Enteric infections,17931.01893,0.047790757,1610.907506
Djibouti,Other infectious diseases,15085.19752,0.040161227,1355.241328
Djibouti,Maternal and neonatal disorders,42308.81702,0.112470115,3800.988173
U.S. Virgin Is.,Neglected tropical diseases and malaria,46.36851341,0.001182641,44.18053887
U.S. Virgin Is.,Cardiovascular diseases,9203.874661,0.235418683,8769.574702
Honduras,Musculoskeletal disorders,110871.5309,0.04834325,1167.214386
Honduras,Other non-communicable diseases,126914.9149,0.055454557,1336.113186
Honduras,Neglected tropical diseases and malaria,28161.26733,0.012286308,296.4713851
Bermuda,HIV/AIDS and sexually transmitted infections,310.4656592,0.018536313,471.2158967
Bermuda,Respiratory infections and tuberculosis,290.2249126,0.017294105,440.4950706
Bermuda,Enteric infections,111.5303716,0.006603118,169.2776077
Bermuda,Other infectious diseases,48.53491565,0.002886584,73.66490665
Bermuda,Maternal and neonatal disorders,307.5107137,0.018341822,466.7309651
Spain,Unintentional injuries,544799.142,0.046415489,1174.409115
Russia,Mental disorders,2340288.569,0.038082587,1600.855525
Russia,Transport injuries,1601941.887,0.026174061,1095.795431
Solomon Islands,Other infectious diseases,4448.032443,0.019727367,697.613792
Solomon Islands,Maternal and neonatal disorders,16300.16151,0.072325769,2556.460103
Solomon Islands,Substance use disorders,1796.175637,0.007963774,281.7058809
Solomon Islands,Diabetes and kidney diseases,19009.3486,0.084311353,2981.359495
Kuwait,Nutritional deficiencies,8911.641316,0.01231982,209.0854775
Kuwait,Neurological disorders,51011.61611,0.070746708,1196.837679
Guatemala,Nutritional deficiencies,118187.2073,0.024181728,698.3322764
Guatemala,Digestive diseases,279521.2813,0.057386021,1651.606271
Guatemala,Neurological disorders,203953.6121,0.041762103,1205.099887
Sweden,Skin and subcutaneous diseases,86814.4227,0.033026905,864.2553819
Sweden,Sense organ diseases,58500.63774,0.022242477,582.385846
Solomon Islands,Unintentional injuries,14643.79185,0.064958477,2296.680902
North Korea,Skin and subcutaneous diseases,122321.4068,0.014091319,475.6507407
Kuwait,Unintentional injuries,29930.86317,0.041623675,702.2397552
Guatemala,Unintentional injuries,257177.3853,0.052764509,1519.582982
North Korea,Sense organ diseases,229444.9916,0.02642484,892.2042601
North Korea,Substance use disorders,138457.7401,0.015985747,538.3973939
North Korea,Diabetes and kidney diseases,337757.5273,0.038988642,1313.381053
United Kingdom,Skin and subcutaneous diseases,542068.415,0.029266645,813.4827368
United Kingdom,HIV/AIDS and sexually transmitted infections,28788.41175,0.001560368,43.20280491
United Kingdom,Respiratory infections and tuberculosis,478012.6844,0.026000709,717.3542232
United Kingdom,Enteric infections,55753.55024,0.003014564,83.66942138
United Kingdom,Other infectious diseases,47977.69697,0.002605869,72.00018883
United Kingdom,Maternal and neonatal disorders,361326.8811,0.019657632,542.2436946
Finland,Digestive diseases,65576.13991,0.040935767,1188.408898
Finland,Neurological disorders,161068.104,0.100420108,2918.96974
Uzbekistan,Digestive diseases,537163.1217,0.056998773,1666.299187
Grenada,Self-harm and interpersonal violence,581.1450278,0.016583521,524.1271891
Burundi,Self-harm and interpersonal violence,144113.1588,0.026075707,1321.482771
Samoa,Mental disorders,2408.384073,0.047978679,1210.739824
Greenland,Self-harm and interpersonal violence,1740.830361,0.093904213,3100.027116
Singapore,HIV/AIDS and sexually transmitted infections,2632.432917,0.002750472,47.27380684
Singapore,Respiratory infections and tuberculosis,44626.72389,0.046807446,801.416481
Singapore,Enteric infections,2525.666165,0.002622451,45.35646613
Singapore,Other infectious diseases,2804.57581,0.002929998,50.36518662
Singapore,Maternal and neonatal disorders,24253.0438,0.025394892,435.5414721
Yemen,Mental disorders,501577.1199,0.042284566,1647.26098
Yemen,Unintentional injuries,419048.4603,0.035265122,1376.223416
Ghana,Unintentional injuries,405723.3371,0.033765108,1343.219397
Bahrain,Neoplasms,16695.71739,0.06163828,1135.475196
Samoa,Self-harm and interpersonal violence,1392.146915,0.027835943,699.8583535
Greenland,Transport injuries,321.6361576,0.017319738,572.7616155
Greenland,Unintentional injuries,1152.304432,0.061989468,2051.994879
Albania,Other infectious diseases,3571.474018,0.004650498,129.1129947
Albania,Maternal and neonatal disorders,27186.73172,0.035485273,982.832391
Ethiopia,Neglected tropical diseases and malaria,749081.0287,0.019775495,728.0835485
Cameroon,Nutritional deficiencies,393453.8658,0.031521122,1416.843984
Macedonia,Nutritional deficiencies,6394.156486,0.009478762,294.0074151
Solomon Islands,Chronic respiratory diseases,10115.96924,0.044897707,1586.5531
Solomon Islands,Other non-communicable diseases,11824.61285,0.052412643,1854.530765
Guam,Nutritional deficiencies,449.450686,0.008528505,267.7903928
Guam,Neurological disorders,2076.317005,0.039536572,1237.105123
Cyprus,Neglected tropical diseases and malaria,8.978665598,3.09E-05,0.711107001
Argentina,Self-harm and interpersonal violence,411155.4758,0.034739483,928.8309744
Chile,Neglected tropical diseases and malaria,11794.53608,0.002669317,65.82420724
Moldova,Digestive diseases,131393.6762,0.090864163,3530.360384
Greenland,Neurological disorders,975.8441511,0.052431662,1737.758829
Greenland,Mental disorders,1386.227837,0.074302096,2468.55982
New Zealand,Digestive diseases,28189.55348,0.024250232,633.7045103
Hungary,Transport injuries,58791.01787,0.016296055,604.3879602
Bulgaria,Cardiovascular diseases,1100498.596,0.375073285,15604.73116
Sweden,Diabetes and kidney diseases,121487.4678,0.046326171,1209.432657
Puerto Rico,Neglected tropical diseases and malaria,1596.344665,0.001410596,43.54598718
Botswana,Neglected tropical diseases and malaria,4213.322977,0.005401345,184.6456129
Eritrea,HIV/AIDS and sexually transmitted infections,113463.2579,0.042296013,1936.454806
Eritrea,Respiratory infections and tuberculosis,457665.9823,0.170494889,7810.894094
Cape Verde,Substance use disorders,2851.661268,0.020193519,522.4680408
Cape Verde,Diabetes and kidney diseases,6111.283037,0.043256215,1119.680697
Lebanon,Chronic respiratory diseases,75102.55997,0.041791028,882.3160327
Uzbekistan,Transport injuries,249621.4394,0.026483152,774.3346196
Uzbekistan,Unintentional injuries,507085.4696,0.053715642,1572.997236
Kuwait,Chronic respiratory diseases,25198.21169,0.035057003,591.2019947
Taiwan (Province of China),Musculoskeletal disorders,502344.2278,0.080829908,2130.100284
Taiwan (Province of China),Other non-communicable diseases,263568.1443,0.042486465,1117.613278
Peru,Transport injuries,244662.7193,0.034956355,736.5008411
Peru,Unintentional injuries,407721.6303,0.058166808,1227.352187
Tonga,Skin and subcutaneous diseases,685.9086017,0.023346011,666.9794159
Russia,Neoplasms,7121258.519,0.116516912,4871.239468
Russia,Skin and subcutaneous diseases,793960.497,0.012912335,543.1022759
Albania,HIV/AIDS and sexually transmitted infections,634.0036519,0.000822171,22.91997918
Albania,Respiratory infections and tuberculosis,14265.08816,0.018578048,515.6997483
Albania,Enteric infections,2227.841576,0.002886564,80.53909846
Tajikistan,Mental disorders,107317.995,0.036816912,1160.98311
Honduras,Substance use disorders,52256.1432,0.022824752,550.1333081
Mexico,Neoplasms,2581521.82,0.080945299,2039.604592
Colombia,Neglected tropical diseases and malaria,62878.50833,0.005717376,124.2507078
Colombia,Cardiovascular diseases,1299534.718,0.118644712,2567.937961
Italy,Musculoskeletal disorders,1976667.798,0.119237634,3261.963697
Honduras,Chronic respiratory diseases,87105.52363,0.038097675,917.0146692
Lebanon,Cardiovascular diseases,286264.3592,0.159870936,3363.076223
Cape Verde,Skin and subcutaneous diseases,3047.957159,0.021504659,558.432456
Cape Verde,Sense organ diseases,4254.718161,0.030000606,779.5295629
Argentina,Neurological disorders,577413.1957,0.048656731,1304.4196
Argentina,Mental disorders,829965.4135,0.069743731,1874.953951
Moldova,Transport injuries,28310.32882,0.019566255,760.6580947
Moldova,Unintentional injuries,98977.1345,0.068288149,2659.374217
Russia,Digestive diseases,3404992.072,0.055641932,2329.157371
Russia,Neurological disorders,2951920.862,0.048119499,2019.237663
Sweden,Nutritional deficiencies,9949.80728,0.003785604,99.05237197
Sweden,Neurological disorders,242959.2843,0.092877978,2418.709501
Namibia,Neoplasms,44662.23775,0.048200243,1897.692325
Guam,Neglected tropical diseases and malaria,46.04874262,0.000874094,27.43662711
N. Mariana Is.,Unintentional injuries,459.6270961,0.037771126,1024.166688
N. Mariana Is.,Self-harm and interpersonal violence,417.4781146,0.034350072,930.2479801
Belgium,Neglected tropical diseases and malaria,27.52302252,8.65E-06,0.243148896
Lebanon,Neglected tropical diseases and malaria,1193.409645,0.000660826,14.02035382
Guatemala,Mental disorders,234258.5984,0.047922842,1384.162838
Guatemala,Transport injuries,153820.0381,0.03159776,908.8758402
Mauritania,Neurological disorders,51360.50247,0.041679691,1312.251709
Mauritania,Mental disorders,47315.45,0.038375187,1208.901338
Mauritania,Transport injuries,38896.72787,0.031634244,993.8044835
Tonga,Chronic respiratory diseases,1711.077595,0.058469427,1663.856572
United States of America,Neglected tropical diseases and malaria,64227.06407,0.000636745,19.77196683
United States of America,Cardiovascular diseases,15639789.54,0.155925546,4814.627671
United States of America,Skin and subcutaneous diseases,2879662.939,0.028510454,886.4892227
United States of America,Other infectious diseases,271805.6883,0.002708109,83.67396411
United States of America,Maternal and neonatal disorders,1931408.865,0.019253666,594.5741499
Russia,Cardiovascular diseases,18642918,0.305004617,12752.53773
Russia,Chronic respiratory diseases,1449940.216,0.023694723,991.8199131
Czechia,Neglected tropical diseases and malaria,3531.016313,0.001035925,33.33433216
Mongolia,Musculoskeletal disorders,42974.29221,0.039378512,1321.70618
Cyprus,Other non-communicable diseases,12340.57686,0.042351759,977.3691311
Cyprus,Skin and subcutaneous diseases,8318.295621,0.028498267,658.8059422
Solomon Islands,Neurological disorders,5998.057932,0.026586921,940.7143477
Solomon Islands,Sense organ diseases,3717.989035,0.016443669,583.1163469
Solomon Islands,Transport injuries,7897.200069,0.03503022,1238.569133
Germany,Cardiovascular diseases,4838016.055,0.18882967,5808.324287
Guam,Digestive diseases,1664.458172,0.031770817,991.7125986
Guam,Skin and subcutaneous diseases,1170.317432,0.022232611,697.2951085
Belgium,Transport injuries,59503.46957,0.018651066,525.6763839
Belgium,Unintentional injuries,179379.6377,0.056036857,1584.708253
Guam,Sense organ diseases,1449.918856,0.027513119,863.8864112
Guam,Substance use disorders,625.1269692,0.011900759,372.4613219
Eritrea,Self-harm and interpersonal violence,111291.7371,0.04155966,1899.393893
Egypt,Neurological disorders,1262392.878,0.046481263,1308.395961
Egypt,Mental disorders,1530657.547,0.056293642,1586.436511
Cyprus,Other infectious diseases,597.8177115,0.002058871,47.34694205
Cyprus,Maternal and neonatal disorders,6184.454127,0.02134883,489.8064837
Cyprus,Substance use disorders,3840.645611,0.013194631,304.1777145
Tonga,Neglected tropical diseases and malaria,224.0129881,0.007649289,217.8308474
Tonga,Cardiovascular diseases,3942.676982,0.134888392,3833.86997
Switzerland,Cardiovascular diseases,266108.5176,0.129240558,3096.774306
Moldova,Neurological disorders,65645.35576,0.045261123,1763.796936
Poland,Neoplasms,2351685.115,0.187671075,6125.286884
Solomon Islands,Digestive diseases,5183.593504,0.022992178,812.9766063
United States of America,Substance use disorders,6637070.186,0.066030439,2043.187455
United States of America,Diabetes and kidney diseases,5779211.347,0.057400509,1779.100083
Germany,Musculoskeletal disorders,2920694.601,0.113209814,3506.466534
Germany,Other non-communicable diseases,976540.2629,0.037930545,1172.394317
Russia,Self-harm and interpersonal violence,2975425.926,0.048679223,2035.316113
Mali,Musculoskeletal disorders,167558.5117,0.01200038,827.2971777
Mali,Other non-communicable diseases,932666.2796,0.066615716,4604.911878
Sweden,Neglected tropical diseases and malaria,52.99367485,2.03E-05,0.527562901
Greenland,Nutritional deficiencies,86.95523829,0.004663204,154.8477109
Greenland,Digestive diseases,655.1196551,0.035296973,1166.620677
United States of America,Chronic respiratory diseases,5995478.974,0.059711464,1845.676945
United States of America,Other non-communicable diseases,4028691.66,0.040005928,1240.211724
Honduras,Digestive diseases,159619.5242,0.069839079,1680.415192
Honduras,Skin and subcutaneous diseases,50008.80201,0.021782944,526.474133
Honduras,Sense organ diseases,61685.02457,0.02687051,649.3970766
Turkey,Chronic respiratory diseases,1099216.876,0.058221922,1366.219114
Cyprus,Cardiovascular diseases,46262.01207,0.159790834,3663.934277
Cyprus,Chronic respiratory diseases,12992.27468,0.044786258,1028.983358
Chad,Cardiovascular diseases,366212.611,0.033750603,2405.797875
Chad,Musculoskeletal disorders,150861.0165,0.013887192,991.0666698
North Korea,Neglected tropical diseases and malaria,12510.98195,0.001442936,48.64935735
Russia,Neglected tropical diseases and malaria,185831.7082,0.003020081,127.1166815
Russia,Sense organ diseases,1906279.153,0.030979799,1303.974884
Russia,Substance use disorders,2554367.383,0.04170234,1747.294411
Russia,Diabetes and kidney diseases,1595036.008,0.025985532,1091.07152
Russia,Unintentional injuries,4377000.396,0.071389505,2994.051827
Guam,Chronic respiratory diseases,2573.421628,0.04907032,1533.288545
Marshall Islands,Substance use disorders,211.1304648,0.009912873,374.9387952
Marshall Islands,Diabetes and kidney diseases,2198.170392,0.103207994,3903.649618
Federated States of Micronesia,Neoplasms,2697.804908,0.074662337,2595.882463
Tajikistan,Self-harm and interpersonal violence,57989.06377,0.019971949,627.3348994
Nigeria,Mental disorders,2647339.893,0.022559048,1284.568037
Ukraine,Neglected tropical diseases and malaria,20730.70921,0.000974679,46.38875411
Ukraine,Cardiovascular diseases,7563387.422,0.357362661,16924.46293
Iran,HIV/AIDS and sexually transmitted infections,61115.66637,0.003004465,74.3715729
Iran,Respiratory infections and tuberculosis,387313.9255,0.019043555,471.3217994
Iran,Enteric infections,178993.7739,0.008753268,217.8172847
Iran,Other infectious diseases,129127.1999,0.006349512,157.1347174
Iran,Maternal and neonatal disorders,1206401.061,0.059422666,1468.067842
Taiwan (Province of China),HIV/AIDS and sexually transmitted infections,14940.59193,0.002416642,63.35289099
Grenada,Cardiovascular diseases,7245.78578,0.206705053,6534.880542
Puerto Rico,Nutritional deficiencies,7276.76293,0.00642865,198.49963
Zambia,Self-harm and interpersonal violence,121476.1745,0.015378531,699.5828102
Chad,Other non-communicable diseases,507116.0236,0.046584875,3331.449041
Chad,Skin and subcutaneous diseases,92825.65025,0.008538325,609.8090163
Tonga,Sense organ diseases,667.3686653,0.02270283,648.9511305
Tonga,Substance use disorders,305.7526278,0.010433049,297.3146985
Tonga,Diabetes and kidney diseases,4056.353947,0.13858631,3944.409764
Switzerland,Musculoskeletal disorders,312645.4038,0.150471379,3638.336203
Switzerland,Other non-communicable diseases,91315.46887,0.044041848,1062.661956
Honduras,Diabetes and kidney diseases,88500.29416,0.038628217,931.6982964
Lebanon,Digestive diseases,49419.17435,0.027455678,580.5838026
Lebanon,Sense organ diseases,47798.25384,0.026455784,561.5409876
Cyprus,Diabetes and kidney diseases,18370.63846,0.063172164,1454.947784
Ukraine,Chronic respiratory diseases,462949.3438,0.021848618,1035.933844
Switzerland,Skin and subcutaneous diseases,65571.02635,0.03155975,763.0671557
Switzerland,HIV/AIDS and sexually transmitted infections,4214.388378,0.002035301,49.04393802
Switzerland,Respiratory infections and tuberculosis,26904.06564,0.013027939,313.0896371
Switzerland,Enteric infections,6558.996939,0.003166494,76.32876007
Switzerland,Other infectious diseases,6576.869018,0.003189363,76.53674212
Switzerland,Maternal and neonatal disorders,36401.85382,0.017677139,423.6178782
Chad,HIV/AIDS and sexually transmitted infections,367046.4568,0.033805876,2411.275743
Chad,Respiratory infections and tuberculosis,1719366.572,0.157965636,11295.21027
Chad,Enteric infections,2090770.446,0.192013334,13735.11164
Chad,Other infectious diseases,737095.7102,0.067688288,4842.278064
Chad,Maternal and neonatal disorders,1700918.959,0.156122795,11174.02048
Chad,Substance use disorders,34003.16845,0.003132609,223.3804843
Chad,Diabetes and kidney diseases,146418.5615,0.013482467,961.8823967
Taiwan (Province of China),Respiratory infections and tuberculosis,212820.5755,0.034482664,902.4273461
Taiwan (Province of China),Enteric infections,26240.93524,0.00422338,111.2699629
Taiwan (Province of China),Other infectious diseases,25941.72972,0.004194909,110.0012358
Taiwan (Province of China),Maternal and neonatal disorders,70136.93011,0.011362644,297.4030286
Cote d'Ivoire,Neoplasms,319111.5774,0.025420769,1278.221545
Ukraine,Musculoskeletal disorders,1158483.583,0.054439859,2592.318938
Ukraine,Other non-communicable diseases,653778.4007,0.030767021,1462.948767
Switzerland,Substance use disorders,39953.48859,0.019330945,464.9491794
Switzerland,Diabetes and kidney diseases,98165.72453,0.047348205,1142.38017
United Kingdom,Neoplasms,3355847.454,0.182782399,5036.1244
Ukraine,Skin and subcutaneous diseases,222565.3904,0.010458507,498.0307749
Ukraine,Sense organ diseases,505754.5843,0.0237556,1131.7184
Denmark,Musculoskeletal disorders,198070.9754,0.122314751,3455.362252
Ukraine,Substance use disorders,720648.3222,0.033976956,1612.582449
Ukraine,Diabetes and kidney diseases,475946.3658,0.022388391,1065.017058
Turkmenistan,Digestive diseases,116480.3935,0.074909296,2340.428537
Vanuatu,Musculoskeletal disorders,4066.584202,0.036628672,1414.130986
Vanuatu,Other non-communicable diseases,6179.369642,0.055323937,2148.839825
Mexico,Cardiovascular diseases,3280165.281,0.102779828,2591.587689
Denmark,Other non-communicable diseases,67099.89808,0.041523735,1170.562494
Ukraine,HIV/AIDS and sexually transmitted infections,266613.895,0.012597189,596.5973617
Ukraine,Respiratory infections and tuberculosis,490456.9646,0.023162539,1097.487178
Vanuatu,HIV/AIDS and sexually transmitted infections,2430.897186,0.021777637,845.3303471
Vanuatu,Respiratory infections and tuberculosis,7382.396192,0.066053507,2567.185305
Vanuatu,Enteric infections,2676.230652,0.023983618,930.6436315
Vanuatu,Other infectious diseases,2715.180566,0.024298067,944.1882377
Vanuatu,Maternal and neonatal disorders,8873.049912,0.079324418,3085.551459
Cambodia,Nutritional deficiencies,139682.5346,0.026988448,866.3888782
Cambodia,Digestive diseases,370098.387,0.071862478,2295.556329
Cambodia,Neurological disorders,192709.6724,0.037328339,1195.292721
Denmark,HIV/AIDS and sexually transmitted infections,2243.362723,0.001391495,39.13562224
Denmark,Respiratory infections and tuberculosis,31207.09009,0.019401766,544.4099061
Denmark,Enteric infections,6363.546152,0.0039484,111.0125152
Denmark,Other infectious diseases,3887.89915,0.002415214,67.82467717
Denmark,Maternal and neonatal disorders,21012.7441,0.013078043,366.5688151
Finland,Nutritional deficiencies,4533.658175,0.00280913,82.1615869
Turkmenistan,Neurological disorders,67616.40418,0.043362837,1358.609437
Ukraine,Enteric infections,22610.54948,0.001064002,50.5952406
Ukraine,Other infectious diseases,90762.60903,0.004284869,203.0979409
