"country","DALYs.HIV/AIDS_and_sexually_transmitted_infections","pct_of_total_DALYs.HIV/AIDS_and_sexually_transmitted_infections","DALYs_per_100K.HIV/AIDS_and_sexually_transmitted_infections","DALYs.Neglected_tropical_diseases_and_malaria","pct_of_total_DALYs.Neglected_tropical_diseases_and_malaria","DALYs_per_100K.Neglected_tropical_diseases_and_malaria","DALYs.Mental_disorders","pct_of_total_DALYs.Mental_disorders","DALYs_per_100K.Mental_disorders","DALYs.Unintentional_injuries","pct_of_total_DALYs.Unintentional_injuries","DALYs_per_100K.Unintentional_injuries","DALYs.Self-harm_and_interpersonal_violence","pct_of_total_DALYs.Self-harm_and_interpersonal_violence","DALYs_per_100K.Self-harm_and_interpersonal_violence","DALYs.Substance_use_disorders","pct_of_total_DALYs.Substance_use_disorders","DALYs_per_100K.Substance_use_disorders","DALYs.Diabetes_and_kidney_diseases","pct_of_total_DALYs.Diabetes_and_kidney_diseases","DALYs_per_100K.Diabetes_and_kidney_diseases","DALYs.Neoplasms","pct_of_total_DALYs.Neoplasms","DALYs_per_100K.Neoplasms","DALYs.Cardiovascular_diseases","pct_of_total_DALYs.Cardiovascular_diseases","DALYs_per_100K.Cardiovascular_diseases","DALYs.Chronic_respiratory_diseases","pct_of_total_DALYs.Chronic_respiratory_diseases","DALYs_per_100K.Chronic_respiratory_diseases","DALYs.Nutritional_deficiencies","pct_of_total_DALYs.Nutritional_deficiencies","DALYs_per_100K.Nutritional_deficiencies","DALYs.Transport_injuries","pct_of_total_DALYs.Transport_injuries","DALYs_per_100K.Transport_injuries","DALYs.Digestive_diseases","pct_of_total_DALYs.Digestive_diseases","DALYs_per_100K.Digestive_diseases","DALYs.Neurological_disorders","pct_of_total_DALYs.Neurological_disorders","DALYs_per_100K.Neurological_disorders","DALYs.Sense_organ_diseases","pct_of_total_DALYs.Sense_organ_diseases","DALYs_per_100K.Sense_organ_diseases","DALYs.Skin_and_subcutaneous_diseases","pct_of_total_DALYs.Skin_and_subcutaneous_diseases","DALYs_per_100K.Skin_and_subcutaneous_diseases","DALYs.Respiratory_infections_and_tuberculosis","pct_of_total_DALYs.Respiratory_infections_and_tuberculosis","DALYs_per_100K.Respiratory_infections_and_tuberculosis","DALYs.Enteric_infections","pct_of_total_DALYs.Enteric_infections","DALYs_per_100K.Enteric_infections","DALYs.Other_infectious_diseases","pct_of_total_DALYs.Other_infectious_diseases","DALYs_per_100K.Other_infectious_diseases","DALYs.Maternal_and_neonatal_disorders","pct_of_total_DALYs.Maternal_and_neonatal_disorders","DALYs_per_100K.Maternal_and_neonatal_disorders","DALYs.Musculoskeletal_disorders","pct_of_total_DALYs.Musculoskeletal_disorders","DALYs_per_100K.Musculoskeletal_disorders","DALYs.Other_non-communicable_diseases","pct_of_total_DALYs.Other_non-communicable_diseases","DALYs_per_100K.Other_non-communicable_diseases"
"Congo",350965.100047565,0.158261368987997,7143.49541366011,164481.623466304,0.07413764850099,3347.83635952312,71942.5528086693,0.032386404955666,1464.30883288988,66833.0955238293,0.0300982532292832,1360.31164150076,46256.7051555957,0.0208489538667638,941.502619734108,20660.7961540307,0.00930633719463342,420.527005530983,79289.0534566972,0.0357050044069952,1613.83849745916,104454.499640421,0.0470899423423512,2126.05253062593,167782.819176863,0.0756494808591093,3415.02844333652,50646.4725179894,0.0228317102007393,1030.85134134786,71712.4283340564,0.0322461065681754,1459.62491095933,79384.1450895667,0.0357496259075987,1615.77397948626,65033.5447416975,0.0293022875986,1323.68383219133,67739.2319205977,0.0304991624997194,1378.75501719136,32741.7330243771,0.0147208199641936,666.420734321513,31756.0828706742,0.0142834100752611,646.358946549749,196404.942618443,0.0884656357355686,3997.59921036273,125125.610280661,0.0563264101896398,2546.78947579171,64640.1773194156,0.029091868375602,1315.67728573821,200264.604449886,0.0901037082118164,4076.15823685128,54855.0503214372,0.0246775499587564,1116.5121555795,107153.431551555,0.0482183103705403,2180.9862198342
"Tajikistan",6437.82443832454,0.00221342894068724,69.6454069739196,5992.38525591752,0.00205295231364733,64.8265751716438,107317.994998247,0.0368169119054269,1160.98310988163,177771.279335086,0.0610931036035242,1923.15792643587,57989.0637718699,0.0199719485163887,627.334899408896,38860.8070020226,0.0133482656095483,420.402380481065,116771.684076033,0.0401422386160697,1263.25461938534,161418.372530366,0.0556322020717167,1746.24958410187,424400.692649713,0.146281308105718,4591.23407958218,64846.2167906816,0.0223225696580859,701.516669547671,64876.3561311652,0.0222191090657687,701.842721718558,47620.7808814708,0.0163927323786173,515.1691688208,110783.945452581,0.0381204573072727,1198.4783122215,128384.085782838,0.0441071275687502,1388.87942487096,55193.1259740136,0.0189156277832303,597.088000371658,40555.6139618756,0.01389623625056,438.737071274825,417301.367338853,0.143429345233278,4514.43245113583,161210.110071684,0.0553619192693961,1743.99656775586,49639.6205675081,0.0170824143729322,537.009297096457,360253.955769135,0.123772993679658,3897.28449476569,100906.717522835,0.034597463978104,1091.62489216764,210339.150444909,0.072229643771619,2275.48232724045
"Andorra",33.4121783141938,0.00172122826466279,41.7829798387491,0.394264821436074,2.0299750815254e-05,0.493040559351779,1625.43891121034,0.0834809314025477,2032.66248065511,998.214117936436,0.0513004905912216,1248.29814962333,401.212742941097,0.0207692923454263,501.729153715059,398.307588481719,0.0205338694151717,498.096166692687,685.376923696152,0.0352046773718796,857.085399085606,3480.14334334671,0.18013990050067,4352.02870592968,2673.19112384974,0.138277931418559,3342.90957574258,926.9553302396,0.0478718803521997,1159.18679442606,65.1749146624496,0.00334317043868723,81.5032806219787,335.600728321414,0.0172920190071341,419.679265849193,738.27703598145,0.0381101396771986,923.238653276315,1713.67006956323,0.0882860174104957,2142.9983191611,580.793016085215,0.0297753527625239,726.299933317005,612.908301683714,0.0314555372033978,766.4611080258,403.540788673798,0.0208484246425101,504.640448123894,34.6179721433978,0.00178028751495478,43.2908629459668,45.565726246288,0.00235263425579208,56.9813737728627,257.262353346701,0.0133057660988502,321.714664098629,2657.17346384385,0.136259675957165,3322.87898812878,736.990236453773,0.0378704736181371,921.629469995422
"Samoa",674.190578841447,0.0135725388912207,338.928243286209,178.859718832407,0.00355698494718596,89.9161338070101,2408.38407264285,0.0479786786813675,1210.73982419338,2109.45952355045,0.0421496811672487,1060.46484931445,1392.14691546534,0.0278359432251117,699.858353502664,528.66069200085,0.0105446261733556,265.767640868293,4970.34795742461,0.0992711656215951,2498.6870991671,3339.62754324625,0.0668508817408499,1678.89337523491,9570.52718418937,0.191576391784308,4811.28343774002,2916.32157912174,0.0582813721247758,1466.08953119448,1197.62435439818,0.0238065936620477,602.068215267086,1263.33517226551,0.0252404845271524,635.102275314246,1578.29228537547,0.0315478422777796,793.437120693265,2155.40330324319,0.043020588893123,1083.56164869119,1359.08969165907,0.0270295344896899,683.239867359129,1305.02648819127,0.0259715305183437,656.061281432795,2231.84969992898,0.0446437753270825,1121.99268547429,852.037527902188,0.0169881673702671,428.33523874223,1339.37775456603,0.0267961386566784,673.330307035407,3157.37438706012,0.0631776904889418,1587.27129685214,2827.92879325959,0.0563044198923758,1421.65282060901,2697.34793897789,0.0538549695394986,1356.00737711354
"The Bahamas",5802.23937146558,0.0528089476903114,1545.44833093505,169.141114752774,0.00152885526635078,45.0513735735694,6177.63359756827,0.0559182528853985,1645.43599828745,4462.26173149571,0.040533643554435,1188.54023483583,6666.42930360548,0.0606491613243131,1775.62857734207,2488.13119465584,0.0225695525899213,662.723123909489,8744.91141963779,0.0793645792361764,2329.24012479003,14264.2101420597,0.129774303219105,3799.32614717079,18649.2738617228,0.16962784057087,4967.30440051978,2834.657932694,0.0257237068996597,755.021826985948,925.707000946286,0.00837406967361859,246.565549601923,3638.27504646524,0.0330875830022907,969.068274861971,3929.4603732267,0.0356951395254367,1046.62658440869,5588.2771264364,0.0506670738256755,1488.45868033745,2689.02785755492,0.0243039495345704,716.232707449712,2620.96495413642,0.0237173605877569,698.103896528189,3401.9386318367,0.0309260953440077,906.119179841336,657.704241574812,0.0059542337605197,175.18200427742,606.135355371273,0.00550897276559702,161.446437023271,3654.13246500276,0.0332321138778427,973.29195807164,6390.2288429525,0.0578178101149709,1702.06154337604,5754.55387973776,0.0522167547511724,1532.74712043984
"Serbia",5062.34205382511,0.0015434946207517,57.0462691236796,2972.11216702841,0.000903131884064478,33.4919902178389,132398.734828401,0.0402123720307421,1491.96829814151,179830.9677581,0.0546066847028046,2026.47029268772,67757.9316015117,0.0206909534620728,763.547219904483,42363.7708947549,0.0128917866742714,477.38676088275,187721.156893137,0.0571451269956644,2115.38286478347,595737.944868387,0.181986543845441,6713.22221391007,991241.914879029,0.302742548723126,11170.0577403959,129096.804881225,0.0393908686135817,1454.75967367651,14785.6622138463,0.00448335064792078,166.61593721933,56013.3043939355,0.0170622906780088,631.199947176352,114404.87740103,0.0348832298378026,1289.20000977599,185681.50019697,0.0565357787235649,2092.39848254056,98174.5382204294,0.0297718629406236,1106.30436838693,43218.9549833528,0.0131142600652096,487.023616936674,37336.5658746788,0.0113874944733436,420.736442222737,7304.71422532396,0.00221766653371138,82.3150014635098,7423.45469667857,0.00226375341277823,83.6530581994528,70013.4706869392,0.0213639223136424,788.964326911121,221844.71492726,0.0673196759573135,2499.91272356715,90484.1223767787,0.0274832028635608,1019.64299165155
"Papua New Guinea",164981.585362649,0.033928929702744,1787.92390106817,76888.6290351197,0.015838684573897,833.250676250185,112398.254449869,0.023159980278047,1218.07246019324,269853.536570362,0.0555796657819377,2924.432970876,179696.325746386,0.0370086674503455,1947.38918910178,29541.9996827368,0.00608894657704637,320.149956142145,247274.354799843,0.050957797542501,2679.73985154796,226958.993240404,0.0467733033913017,2459.58000515587,844226.963996022,0.173991835231437,9148.98207298008,486382.851449147,0.100297652892989,5270.98538460583,142563.225413487,0.0293423347293171,1544.97362581321,184838.194202911,0.0380785484760833,2003.11219291074,94329.049081335,0.0194324197940242,1022.25445977399,88135.3502397031,0.0181732842966053,955.132652387852,63284.9105037001,0.0130313221190181,685.825656347112,62680.1646298578,0.0129073713037255,679.271957644688,350549.16014039,0.072225734348358,3798.94047288185,223523.803286464,0.0460434251156532,2422.35246724698,165570.901626443,0.034093092720973,1794.31038736002,462018.806736879,0.0951393847010785,5006.94950586212,125275.18000358,0.0258054469665936,1357.62114327292,253078.694674222,0.0521021720063235,2742.64213223894
"Syria",4429.95114796609,0.000685745786502691,24.4327606381906,23954.2850874786,0.00369481287928541,132.116426175503,309007.885337451,0.0477211022076883,1704.28870332572,118627.486036738,0.0183489018555683,654.272897067197,2657368.36007462,0.412559107232882,14656.3343252699,109293.706448685,0.0169114234489257,602.793773504122,182589.130426147,0.0282388117750758,1007.04417945684,258336.940245158,0.0400579690385834,1424.82036803283,992523.144161763,0.153862403960606,5474.11914921514,164118.971492639,0.0254167561106578,905.174665076547,84146.1512537575,0.0129749091891829,464.096037075256,108718.268449951,0.0168441203846706,599.620027696192,122890.720959007,0.0190071332111115,677.786158256996,240693.111402295,0.0372030999924295,1327.50835883453,120269.56882558,0.0185583018589642,663.329569339141,81040.6546220131,0.0125069103790368,446.968115495138,90352.6943808311,0.0139926706887498,498.327336145906,32763.4192476401,0.00506232669168059,180.701943075334,68122.6997801058,0.0105568394188262,375.720987017843,144176.077147155,0.0223626885852781,795.182489609865,306109.023576933,0.0472350905089923,1688.30044676211,233971.46908438,0.0361988747953018,1290.43610400289
"Barbados",1400.68564076711,0.0160386179411089,473.390411482339,231.312814900913,0.00263417866639465,78.1769052527098,5119.53520183515,0.0582971005290789,1730.25181757969,2510.66441138201,0.0286686026569245,848.530479792224,2268.55038179518,0.0259816674738826,766.703082726181,1273.52333153657,0.0145274578225624,430.413303600572,9784.86939123767,0.111752243932461,3306.9970967091,14318.8399127775,0.164015836463426,4839.34533272374,14905.3941490889,0.170624658794561,5037.58335501981,2294.40866923999,0.026217161592184,775.442420788519,807.853667818119,0.0091880123949446,273.030699462652,1510.3087066104,0.0172853549742744,510.439772693103,2906.29536486787,0.0332158814299525,982.242066757056,5543.34705368649,0.0632824960503557,1873.48771655637,2707.63626431804,0.0307755825287344,915.101153323769,2613.57605717786,0.0297923746632771,883.311579085098,3095.25068768369,0.0354349181947396,1046.10338968071,488.050397515562,0.00555702724334466,164.94663169209,570.112977022561,0.00652308956362437,192.681361848133,2644.52480199592,0.0302720808596041,893.771341517058,6106.20772053741,0.0694963324265649,2063.71801158663,4417.42192947045,0.0504193237979991,1492.95825131602
"Austria",3979.86582745323,0.00165839745039864,45.2611060589863,60.321257727878,2.50571216073252e-05,0.686004745386111,165567.061441073,0.0688227502705292,1882.91481488321,121537.259314968,0.0505841901351634,1382.18498373183,53872.027814106,0.0225665727388667,612.660745416943,54444.3658637662,0.0227165505820831,619.169671669826,120598.03120459,0.0502714165017077,1371.50359271001,415843.704206787,0.174237990527854,4729.19108735616,413793.21390219,0.173220861213107,4705.87184415225,101569.894266939,0.0424753042516179,1155.10571364104,6811.74496168427,0.00282765956263677,77.4667098149004,38257.5160483586,0.0159630370020252,435.084388894133,106025.389262655,0.0442563555024579,1205.77592220821,206628.056134985,0.0861911638868346,2349.88182239107,74551.4866679242,0.030936803821896,847.838316974438,58656.319844071,0.0243628141013256,667.070205025278,22521.6568202434,0.00939356139152114,256.12800585728,5884.59377495574,0.0024463886031696,66.9226638559219,4891.3985220479,0.00204290250042313,55.6275303946239,49291.0170586778,0.020622624717149,560.563106288371,252647.768982651,0.104910381432598,2873.24195419109,118853.888330578,0.049467216685028,1351.66829196742
"Bermuda",310.465659160173,0.0185363132560783,471.215896745973,7.31086583731368,0.000432557966431946,11.0962230439211,1185.3308588345,0.0702687987933083,1799.06127169514,500.692037973866,0.0297424669252129,759.93605317135,238.561730057259,0.0142355422534266,362.08216993238,308.406585516086,0.0183262625453929,468.090693667832,1288.69244759828,0.0765922172763931,1955.94053451012,3070.80901017838,0.183339971994522,4660.78607656986,3053.22912854992,0.182154254985699,4634.1038350986,643.289423172718,0.0382861842909287,976.366285493573,136.833891663752,0.00809143719173947,207.682566696728,326.204238080051,0.0194443849722247,495.103461635755,540.93257313054,0.0321854364287614,821.011986370158,1221.88239724305,0.0726427446253374,1854.5381511517,730.365232277848,0.0431906907311705,1108.52745778988,413.435386522095,0.0244672910888594,627.500403534221,290.224912571333,0.0172941046021209,440.495070550675,111.530371576197,0.00660311777818747,169.277607703387,48.5349156466132,0.00288658365811134,73.6649066494979,307.510713744102,0.0183418220920981,466.730965118314,1364.67216813783,0.080810568173458,2071.26038098011,709.990490857763,0.0421272483705374,1077.60325807258
"Romania",14585.9359556362,0.00193001637600871,75.0546033602894,7550.08654362636,0.000996352539714303,38.8503523250949,282013.198378525,0.0371798291699633,1451.15053370901,510655.071656611,0.0673636940930552,2627.66914469394,114243.8861213,0.0151412549084794,587.862827949614,86284.3769586023,0.0113992428290722,443.992055670255,252815.077065791,0.0333731676419841,1300.90625588835,1191380.45451476,0.157973900201867,6130.46620640441,2305349.51160805,0.305591288939975,11862.5978975123,264537.899094968,0.0350220271617167,1361.22818245784,72926.8375604537,0.00959484799062316,375.258391649874,156635.618391745,0.0207159986031957,805.997245993891,453533.643639712,0.0600436416974411,2333.74038097103,414059.772523967,0.0547210526707817,2130.62035160174,224167.01878348,0.0295037007402607,1153.4924280777,97036.2758201034,0.0127775626692008,499.317919356642,217706.805440121,0.0288534892847952,1120.25021780176,23077.4049810185,0.0030411172142398,118.749011561772,21857.9336299447,0.00289247700368939,112.47399850519,127881.444781765,0.0169396916634559,658.037382340715,501095.708865387,0.065996483244396,2578.47969364639,219612.163556201,0.0289491633560841,1130.05458675667
"Rwanda",207785.339212385,0.0469416832227218,1655.10980683311,224699.763055079,0.0506577035316198,1789.84129888684,173224.009645246,0.0390316488847957,1379.81225349951,153786.354507453,0.0346711528006217,1224.98201493528,150956.708045761,0.0340694323112082,1202.44252477506,47427.5128586809,0.0106904582453125,377.782869299892,110832.356003682,0.0250171267728638,882.832831379951,210784.652670697,0.0476148866420613,1679.00077593341,203065.737266145,0.0458935317783296,1617.51591548745,108004.594126652,0.0243808521469899,860.308352839731,183484.704335651,0.0412711935990686,1461.54360409133,153392.511982396,0.0346034788074508,1221.84487047629,185629.128524315,0.0419006049236974,1478.62497045781,133273.977456502,0.0300545002814423,1061.59110127806,63485.5419247941,0.0142902397680657,505.692766535563,69267.5627277304,0.0155956230259451,551.749333233328,556170.949724149,0.125369674005734,4430.16815648972,281249.556016212,0.0633155290373024,2240.28750100645,174615.636592858,0.0393216076915316,1390.89722906696,612268.767707366,0.138186035158886,4877.01416130366,103196.254752115,0.0232377637782125,822.007625350756,328202.050396022,0.0738852735861397,2614.28662047208
"Seychelles",306.78733932443,0.0104385086731955,304.029348554573,77.7647937298844,0.00263925907883824,77.0656951823395,1425.89387291937,0.0482474537186868,1413.07521440182,1237.13601613114,0.0420705486271315,1226.01427388108,744.040187790165,0.0253138809455248,737.351332980032,327.208261142748,0.0110909329923606,324.266688110301,2343.65822273765,0.0795222296902683,2322.58894471515,4204.664008829,0.143075913103541,4166.86445506567,5306.24461979398,0.180513001860917,5258.54195476151,1061.03078178408,0.0360482476167289,1051.49220985625,203.072576800513,0.00686439695609823,201.246972479096,902.42922237183,0.0306677417528984,894.316464292465,1459.72395794445,0.0496518350171814,1446.60116998516,1485.74047504394,0.0503660549707029,1472.38380092043,990.670700276411,0.033469345695367,981.764659194836,639.033798916979,0.021596991561209,633.288942160762,1738.48390317032,0.0591303939807147,1722.85508820994,189.435348832994,0.00641891361669894,187.732341972552,479.540273247356,0.0163126355790597,475.229249036567,973.736342217164,0.0331221362274043,964.9825395015,1859.65718675151,0.062875178013487,1842.93903479826,1490.28201890694,0.050564400321986,1476.88451670988
"Peru",182341.742274432,0.026126114676228,548.897874302746,65320.8230561326,0.00928117983538007,196.633313228161,479286.429719543,0.068129275716219,1442.7815549731,407721.630294754,0.0581668083199448,1227.35218707747,134090.04351478,0.0191552792895239,403.647233663326,127207.106516991,0.0181124805177889,382.927734990552,339792.417845886,0.048426761488164,1022.86691754371,693365.596538503,0.0991206087536987,2087.2176458742,569748.174329786,0.0813684849389187,1715.09582982273,240229.230381229,0.0342650973324906,723.154842423213,151252.932806172,0.0214708203892967,455.312164202158,244662.719314545,0.0349563554872742,736.500841100682,311571.945482433,0.0444623035615724,937.915676544781,412060.744625815,0.0586629140758506,1240.41409272215,272027.988873785,0.0385851499559046,818.877690764551,234257.867280592,0.0332322811973073,705.179427294755,533273.333518957,0.0761787976781888,1605.29671121794,117390.705971525,0.016708751082207,353.377719039727,75055.7951398985,0.0107144757144523,225.938207524572,495191.126824379,0.0707679879000526,1490.65898733378,492308.696887186,0.0699163626235552,1481.98209500174,436673.665611641,0.0621917094659819,1314.50563007934
"The Gambia",62758.5866452042,0.075181977053896,2942.94517315957,20007.067139588,0.0239403566763688,938.193557487158,28871.4747302045,0.034562051539759,1353.87317881459,29145.9160781021,0.0349030384096728,1366.74258654484,8025.61269164298,0.00963808787524646,376.345921651245,6568.68769194927,0.00787376709303798,308.026180485886,22371.4535965799,0.0268094243378339,1049.06698665511,34138.727054852,0.0409715051621314,1600.87101023914,65953.2292557883,0.0791355260462431,3092.75189369551,17633.5876600209,0.0211552567567392,826.89372823074,49930.627113036,0.0596443077141275,2341.40228309888,16722.2263538702,0.0200488918908017,784.157164195232,23388.5993245652,0.0280341517159805,1096.7641109944,26685.6930584902,0.0319702168892091,1251.3750831083,11914.6366160452,0.014242793243319,558.714340037165,12484.2572267421,0.0149236596479473,585.425620778074,80472.630993038,0.0963349266919029,3773.61176553057,51009.6713005245,0.0609899070207498,2392.00201857648,36569.4745400891,0.0437395864933865,1714.85631426279,133975.360413524,0.160070061980659,6282.5210274461,21766.6592282071,0.026047381517407,1020.70629910141,75174.9915807641,0.0897831242435807,3525.18898912819
"Virgin Islands, U.S.",481.777597765719,0.012349208477662,459.044129711742,46.3685134099569,0.00118264148816455,44.1805388689982,1819.41471693131,0.0464103253300082,1733.56264216463,1319.59513545649,0.0337317824297801,1257.32786940841,1698.18853414356,0.0434666732792346,1618.05671612292,933.336252797633,0.0238456135343723,889.295247186344,3750.81659483528,0.0958135796805229,3573.82814699035,6872.70298505256,0.175827610608831,6548.40319510854,9203.87466051873,0.235418683118493,8769.57470232629,1140.47593471856,0.0291507494810679,1086.66070265195,264.803325669123,0.00674878465234112,252.308145377214,691.992796760254,0.0177007557541361,659.339978921303,1500.92547938474,0.0383619800495527,1430.10184292835,2007.45255717588,0.0512804108044129,1912.72760775923,1073.75159340005,0.0273431491407162,1023.08485908183,795.289899761658,0.0202735154559159,757.762838284064,714.871427739502,0.0182809620774345,681.139044082428,220.56506594956,0.00562241918706007,210.157340675821,141.648794154846,0.003621269781735,134.964862914088,860.937909107755,0.0220577147999067,820.313138375522,2105.89563843077,0.0536839486772638,2006.52549037222,1481.334115385,0.0378282221913886,1411.43492964962
"Solomon Islands",12060.4750223852,0.0535769103835619,1891.52256005507,1381.34032711843,0.0061098850096561,216.644567233773,7661.79796609475,0.0339378280334311,1201.64949361888,14643.7918506621,0.0649584768904427,2296.68090177761,7616.37183494803,0.0337843471119872,1194.52501869392,1796.17563724289,0.00796377419588297,281.705880851308,19009.3485963701,0.0843113526544294,2981.35949498232,12614.9156135979,0.0560019009315401,1978.47907582602,36455.1558086906,0.161887717639484,5717.49864864142,10115.9692393836,0.0448977065911457,1586.55309990708,7840.94108755936,0.0346738982155333,1229.74567184569,7897.20006910148,0.0350302199463712,1238.56913299421,5183.5935036915,0.0229921781672386,812.976606326762,5998.05793151495,0.0265869213740575,940.714347728403,3717.9890346131,0.0164436691030932,583.11634690631,4235.97714079772,0.0187363258473832,664.355782904466,21455.3503783836,0.0952389089878705,3364.98182694073,4956.28433988741,0.0219786599509639,777.326235122919,4448.03244323782,0.0197273665720703,697.613792045919,16300.1615073148,0.0723257686607401,2556.46010347025,8224.89780224934,0.0364235411395811,1289.96409496524,11824.6128506028,0.0524126425935356,1854.5307651082
"American Samoa",63.3268562749206,0.00406306265969179,113.834220907086,46.3928564720584,0.00296984132083696,83.3942340233067,713.059095419018,0.045552741589569,1281.77097936696,769.403011906478,0.0493705872711834,1383.0529032376,385.117864501412,0.0247387752806198,692.274883701764,168.771388518983,0.0107997841472134,303.377755561728,2362.60965753336,0.151337784554314,4246.94743262313,1682.9435680605,0.108094659908083,3025.20259444221,2775.43403657293,0.178198314792986,4989.02661235389,854.183539374241,0.0547492586017924,1535.45151987645,265.149786517918,0.016919046463063,476.624313086278,318.456998785373,0.0204272596940531,572.447559875137,445.364011797656,0.0285757697555972,800.571326057099,596.44849435848,0.0381685398263206,1072.15569602483,393.170496527442,0.0250673309686523,706.750023426923,510.687363481043,0.0326555065596301,917.994379771245,525.760972573852,0.0337378460054329,945.090191063198,199.994634185518,0.0127787784264668,359.503608852319,188.769198011266,0.0121016282359874,339.325143404884,607.01568923785,0.0389657315169942,1091.15092912221,919.942103076584,0.0587319208559142,1653.65689603673,811.903346883826,0.0519958315655988,1459.45007191172
"Turkmenistan",6607.38904113435,0.00425020401748929,132.761586732349,1889.85281041514,0.00120849503034668,37.9726176617304,63451.1579132909,0.0406415506197394,1274.91757366343,82426.3952828656,0.0528789738600707,1656.18506164158,36474.3687436648,0.0234667662218792,732.875730386596,28742.8265824864,0.0184424981849168,577.526650921786,77519.0215101044,0.0497535116409933,1557.58170641238,111696.948354958,0.0718852554378903,2244.31526650647,422546.803151348,0.271933248209085,8490.18934798843,26151.1320608113,0.016799739492337,525.452000120832,18851.7048713966,0.0120466953575757,378.785362229389,23867.671736909,0.0153357689253487,479.570667274479,116480.393498391,0.074909295611166,2340.42853656455,67616.4041754735,0.0433628367267795,1358.60943734146,34866.5367048167,0.0222995819516228,700.569727009514,22807.4401484528,0.0145882831961885,458.267543285423,114158.880711219,0.0733327740989824,2293.78261949723,9014.1378857402,0.00578200221014808,181.120143113231,16092.4037938436,0.0103357374657725,323.343010182667,113804.54774457,0.0730750766993797,2286.66304373271,66434.9670302941,0.0425261597058784,1334.87094259837,95386.3181714385,0.0611455453364099,1916.58745597683
"Iran",61115.6663748433,0.00300446468560743,74.3715729041269,20997.5217056898,0.00102725968258792,25.5518561601334,1927869.62080226,0.0941869162730035,2346.02197043482,949875.812203064,0.0466569380756108,1155.90260906008,534555.872905502,0.0263210479837389,650.500328823791,913357.595919008,0.0447874110566867,1111.46364036684,1114605.95658054,0.0546551335712971,1356.3625020593,1589265.63385009,0.0783153229025392,1933.97523029476,3214110.6346652,0.158305372778629,3911.24694479853,593550.271571344,0.0291592541679999,722.290533881881,164938.207479271,0.00805492852297889,200.713084710304,1234046.08665769,0.0607752087691625,1501.70903705785,527326.099060891,0.0258547677509534,641.702426674333,1630661.59075777,0.0797881725010824,1984.34991504765,522911.955520517,0.0255316806550472,636.330861287012,388899.327342226,0.0189926813973348,473.251072783912,387313.925530863,0.0190435548219628,471.321799434048,178993.773902004,0.00875326802496513,217.817284744804,129127.199934417,0.00634951216396294,157.134717388621,1206401.06107143,0.0594226659378929,1468.06784229095,1818242.80482458,0.0887472386080734,2212.6172442763,1268793.92134693,0.0622671996688833,1543.99363074945
"Togo",240876.308380592,0.0739298891384167,3204.83420420002,496224.667830947,0.151999717163668,6602.21754112765,98219.4128488031,0.0300880787648073,1306.79906185265,91170.6693099574,0.0279280063370894,1213.01626294728,51758.1266716346,0.015879887779491,688.636486575852,25685.4015704318,0.0078781591467798,341.74159366254,75014.009742424,0.0229970593064921,998.053589549635,113184.145197196,0.034732621431673,1505.90326769697,209081.771061817,0.0641723045151437,2781.81119545762,64886.7398736932,0.0199127927650765,863.311318345482,112389.747348992,0.0343634479671061,1495.33388703524,69487.1799157879,0.0213128229490591,924.51969413137,79090.3894694883,0.0242586334036189,1052.28939740651,95309.9073143955,0.0292106029929925,1268.08839364013,47410.2908786246,0.0145033175977217,630.78898402418,43724.6341097634,0.0133771116782841,581.75170444613,285341.590996722,0.0874067331060237,3796.44015991085,277727.850663467,0.0850052009350474,3695.14013748042,100649.011212073,0.0308289494908004,1339.12461511865,410614.423877337,0.125584892730309,5463.18215862365,83287.7662790032,0.0255013931250774,1108.1350588478,193298.446765874,0.0591283776753219,2571.81570897873
"Tunisia",12719.5347067132,0.00467644562508314,111.163529213377,2559.79529209083,0.00093190068293841,22.3715635275888,216774.67362767,0.0789849721470586,1894.52195541489,111674.023479688,0.0407763276758584,975.985274438357,24881.6155204458,0.00910930758702271,217.455139481107,95170.6455557115,0.0347693526800488,831.752503643438,149326.910108046,0.0544815405247465,1305.05609811167,227201.141812336,0.0831595869884216,1985.64502142034,596993.975086085,0.218502811879945,5217.48308565613,101970.121212222,0.0372928547889179,891.177138915609,16712.1861154694,0.00607697576779084,146.057668955914,167253.919863947,0.0611986222778666,1461.73082864697,82378.4544046298,0.0300553560411162,719.95398683324,186785.997626006,0.0681505393149057,1632.43319685189,95773.6047125101,0.034852954074895,837.022119976643,58788.7851335582,0.0213939720273657,513.789928979406,47682.6453126376,0.0174356264196307,416.726810956766,22061.1103285199,0.00804042526015758,192.805078096892,16854.4789711769,0.00616448620616216,147.301250296508,117591.105056873,0.0431524353988443,1027.6981464836,250309.286293608,0.0911224453049044,2187.60074962438,136060.184828783,0.0496710613263198,1189.11034717404
